name,address,full_address,lat,lon,node
Nhà Hàng Bornga,208 Nguyễn Hữu Cảnh,"208 Nguyễn Hữu Cảnh, nan, Bình Thạnh, Phường 22, nan",10.795037,106.7194332,10973573940
CÔNG TY CỔ PHẦN KỸ THUẬT MÔI TRƯỜNG KỶ NGUYÊN,58/45 Hẻm 58 Nguyễn Minh Hoàng,"58/45 Hẻm 58 Nguyễn Minh Hoàng, nan, Tân Bình, Ho Chi Minh City, nan",10.7991022,106.6493324,366461628
Oto Mitsubishi,322 Đường Nguyễn Văn Linh,"322 Đường Nguyễn Văn Linh, nan, nan, nan, nan",10.7405475,106.7214146,2350641979
GoldStar English Academy,22 Đường số 7,"22 Đường số 7, nan, Bình Chánh, Hồ Chí Minh, nan",10.7048707,106.6449624,2414429347
Tai Mũi Họng bv Nhi Đồng 2,363 Đường Quang Trung,"363 Đường Quang Trung, nan, Gò Vấp, Phường 10, nan",10.8299978,106.6703728,5889850018
LEHA Saigon Hotel,9 Nguyễn Văn Mại,"9 Nguyễn Văn Mại, nan, Quan Tan Binh, Ho Chi Minh Ciry, nan",10.8060049,106.6638135,2077773701
Imexpharm,3C5 4C5 Hà Huy Giáp,"3C5 4C5 Hà Huy Giáp, nan, nan, nan, nan",10.8581263,106.6774872,2466122070
Chợ thuốc và gửi hàng,64 Nguyễn Văn Thành,"64 Nguyễn Văn Thành, nan, nan, nan, nan",10.7816428,106.665741,2930534041
GỐM Beauty Spa,380/1 Hẻm 380 Đường Nguyễn Văn Khối,"380/1 Hẻm 380 Đường Nguyễn Văn Khối, nan, Gò Vấp, nan, nan",10.8438089,106.6485507,5763943805
Gió,2C7 Đường Trường Sa,"2C7 Đường Trường Sa, nan, Bình Thạnh, Ho Chi Minh City, nan",10.7882025,106.7089329,2036082964
DHGstore,267/17 Bùi Đình Tuý,"267/17 Bùi Đình Tuý, nan, nan, nan, nan",10.806872,106.7010034,1671468615
Quan Ba Hoa,64B-65B Duong So 2,"64B-65B Duong So 2, nan, nan, nan, nan",10.7718136,106.654793,366469459
hshop,20 Hẻm 269 Lý Thường Kiệt,"20 Hẻm 269 Lý Thường Kiệt, nan, nan, nan, nan",10.7733432,106.6567414,4932516513
Kem Bơ Nàng Zoe,92A Trường Sa,"92A Trường Sa, nan, nan, nan, nan",10.7935661,106.7016453,1998235306
Com Nieu D2,157/36 Nguyên Gia Tri,"157/36 Nguyên Gia Tri, nan, nan, nan, nan",10.8057205,106.7145761,2030638846
Con Cưng,1071 Phạm Văn Đồng,"1071 Phạm Văn Đồng, nan, nan, Thủ Đức, nan",10.8668841,106.7617361,5767184404
Hai Tee Coffee & Tea,999 Kha Vạn Cân,"999 Kha Vạn Cân, nan, nan, nan, nan",10.8650851,106.7615962,12501241985
Viện thẩm mỹ Pensilia (CN2),413-415 Nguyễn Đình Chiểu,"413-415 Nguyễn Đình Chiểu, nan, Quận 3, Ho Chi Minh City, nan",10.7710586,106.683142,411924323
Le Gia Trang Coffee,128 Đường Số 6,"128 Đường Số 6, nan, Thu Duc City, Ho Chi Minh City, nan",10.8578339,106.8444308,5765244960
Chill Beauty Nail&Mi,99 Đường số 1,"99 Đường số 1, nan, Bình Tân, Phường Bình Hưng Hòa B, nan",10.8056489,106.5942579,12350282443
Nhà cô hiền,219/3 Hẻm 219 Đường số 12,"219/3 Hẻm 219 Đường số 12, nan, nan, nan, nan",10.7953542,106.6040485,7770809500
Công ty Cổ phần Thương mại Bia Sài Gòn Trung tâm,2 Thi Sách,"2 Thi Sách, nan, nan, nan, nan",10.7761929,106.706267,2036083527
Xăm Hình Nghệ Thuật - Xăm Việt Tattoo,162 Đường Tân Sơn Nhì,"162 Đường Tân Sơn Nhì, nan, Tan Phu, Phường Tân Sơn Nhì, nan",10.7999024,106.6323882,5109567392
WinMart+,108 Hồng Hà,"108 Hồng Hà, nan, Tan Binh, Ho Chi Minh City, nan",10.8124729,106.6695554,366467140
TQT Auto Workshop,629 Đỗ Xuân Hợp,"629 Đỗ Xuân Hợp, nan, Quận 9, Thành phố Thủ Đức, nan",10.8048202,106.7781593,11348070085
Kia Motors,80 Nguyễn Văn Trỗi,"80 Nguyễn Văn Trỗi, nan, Phú Nhuận, nan, nan",10.7963197,106.6746478,6349849903
Đại Lý Siemens - Công Ty TNHH Thanh Thiên Phú,27/5A Đường Lý Tế Xuyên,"27/5A Đường Lý Tế Xuyên, nan, Thủ Đức, Thành phố Thủ Đức, nan",10.8543614,106.7475963,11403063579
365 Chay,"26 Đặng Thị Nhu, District 1, Ho Chi Minh City, Vietnam","26 Đặng Thị Nhu, District 1, Ho Chi Minh City, Vietnam, nan, nan, nan, nan",10.7693971,106.6972643,10106997792
Mercedes-Benz,32 Đường Tân Thắng,"32 Đường Tân Thắng, nan, Quận Tân Phú, Thành phố Hồ Chí Minh, nan",10.7999786,106.6147282,11096458312
Cửa hàng Bách hóa Basao Grocery,76A Đường Phạm Viết Chánh,"76A Đường Phạm Viết Chánh, nan, Bình Thạnh, Ho Chi Minh City, nan",10.7900679,106.7111094,2036083234
Nhà Của Mèo,11 bis 05 Nguyễn Bỉnh Khiêm,"11 bis 05 Nguyễn Bỉnh Khiêm, nan, nan, nan, nan",10.7859053,106.7047625,10964388728
Cau Kho Ward People's Committee,612/6 Alley 612 Vo Van Kiet,"612/6 Alley 612 Vo Van Kiet, nan, 1, Ho Chi Minh City, nan",10.7547828,106.6870049,8348459165
Công Ty TNHH Dịch Vụ Kế Toán Thuế Quang Huy,392 Đường Nguyễn Thị Đặng,"392 Đường Nguyễn Thị Đặng, nan, Quận 12, Phường Hiệp Thành, nan",10.8691515,106.6427348,5757535098
Bảo vệ Ngày và Đêm,07 Đường số 7,"07 Đường số 7, nan, Quan 2, Thành phố Thủ Đức, nan",10.7988976,106.7337592,5684430897
Công ty TNHH SX XNK Sen Vàng,41 43 số 5,"41 43 số 5, nan, Nhà Bè, Xã Long Thới, nan",10.6392085,106.7283626,5783427415
Xưởng May Túi Vải Quà Tặng Doanh Nghiệp - ThinkBag,62/38 Thạnh Lộc 13,"62/38 Thạnh Lộc 13, nan, 12, Hồ Chí Minh, nan",10.8751125,106.6803903,5758105605
Alfa Coffee,8 Hẻm 148 Đường Số 59,"8 Hẻm 148 Đường Số 59, nan, Gò Vấp, Hồ Chí Minh, nan",10.8554027,106.6531649,11248466554
Zador,1/123E Ấp Đình,"1/123E Ấp Đình, nan, Hóc Môn, Hồ Chí MInh, nan",10.8855956,106.5924775,7807379674
Hostel TK24B/9Bis Ben Chuong Duong,TK24B/9is Ben Chuong Duong,"TK24B/9is Ben Chuong Duong, nan, Quận 1, Thành phố Hồ Chí Minh, nan",10.7569369,106.6894286,6757556260
Lux Wine,1A Đường 18,"1A Đường 18, nan, nan, nan, nan",10.8418449,106.7063487,5731653443
My Homes,145 Đường số 11,"145 Đường số 11, nan, nan, nan, nan",10.8871914,106.7681167,3118546000
Mitsubishi Nam Auto,1355 Đường Huỳnh Tấn Phát,"1355 Đường Huỳnh Tấn Phát, nan, nan, nan, nan",10.7160972,106.7370849,5811543373
Phòng khám Đa khoa Viện Gút,13A Hồng Hà,"13A Hồng Hà, nan, Tan Binh, Thành phố Hồ Chí Minh, nan",10.8132305,106.6690362,2077773901
Aston Martin Ho Chi Minh,Lô 1A-DVTM Đường Số 7,"Lô 1A-DVTM Đường Số 7, nan, 7, Phường Tân Thuận Đông, nan",10.7511901,106.7322133,5780672766
Anphucspa,2242/19 Quốc lộ 1,"2242/19 Quốc lộ 1, nan, District 12, Ho chi Minh, nan",10.8509719,106.6257256,5733511281
Rubik Hair Studio,58 Đường Tân Vĩnh,"58 Đường Tân Vĩnh, nan, 4, Phường 6, nan",10.7589941,106.7003388,1768404060
Khánh Linh 537 Nguyễn Thị Định,537 Đường Nguyễn Thị Định,"537 Đường Nguyễn Thị Định, nan, nan, nan, nan",10.7771624,106.7650249,5738265714
57 Thạnh Mỹ Lợi,57 Thạnh Mỹ Lợi,"57 Thạnh Mỹ Lợi, nan, nan, nan, nan",10.7785878,106.761394,1835411189
Thiên Tân : 576 Nguyễn Duy Trinh,576 Đường Nguyễn Duy Trinh,"576 Đường Nguyễn Duy Trinh, nan, nan, nan, nan",10.7880255,106.7764369,3375853471
Baby Shark,264 Đường Lê Văn Thịnh,"264 Đường Lê Văn Thịnh, nan, nan, nan, nan",10.7767545,106.7658676,366441747
Luva,84-86 Vũ Tông Phan,"84-86 Vũ Tông Phan, nan, nan, nan, nan",10.7968563,106.7411161,1271148407
188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,15 Dương Thị Mười,"15 Dương Thị Mười, nan, quận 12, thành phố Hồ Chí Minh, nan",10.8763131,106.6406947,3344100747
Nhà Lâm,57/1/3 Đường Số 9 Khu Phố 5,"57/1/3 Đường Số 9 Khu Phố 5, nan, nan, nan, nan",10.8466664,106.7153004,5757469042
PROFILEMAN,89/97bis Trần Quốc Toản,"89/97bis Trần Quốc Toản, nan, Quận 3, Thành phố Hồ Chí Minh, nan",10.7850541,106.6873352,411918095
Bách Hóa Xanh grocery store,123 Trần Hữu Trang,"123 Trần Hữu Trang, nan, Phú Nhuận, Ho Chi Minh City, nan",10.7931686,106.6722756,6354514287
172/99 Hẻm 172 An Dương Vương,99,"99 , nan,  Quận 8, nan, nan",10.7266989,106.6236032,1929545121
eton Q7 FC,96 Đào Trí,"96 Đào Trí, nan, Quận 7, nan, nan",10.7180384,106.740911,5811568172
KTX Đại học Sài Gòn,99 An Dương Vương,"99 An Dương Vương, nan, nan, Quận 8, nan",10.71306,106.61893,4813074152
Get Go,18/19 Đường Hoàng Hữu Nam,"18/19 Đường Hoàng Hữu Nam, nan, nan, Phường Long Thạnh Mỹ, nan",10.8517111,106.8144948,366407553
ÚT TRINH,7/3 Đường Hương Lộ 11,"7/3 Đường Hương Lộ 11, nan, nan, nan, nan",10.6573824,106.5879641,5769566365
Công ty Tnhh thiết kế - Thi công nội thất Tuấn Anh,77/5b Dương Công Khi,"77/5b Dương Công Khi, nan, Hóc Môn, Xã Xuân Thới Thượng, nan",10.8630365,106.5614601,3702638778
Chùa Đức Nguyên,15-17 Đường số 19,"15-17 Đường số 19, nan, Bình Chánh, Ho Chi Minh City, nan",10.7259883,106.6441766,2495946358
Chùa Thiền Lâm,306 Phạm Hùng,"306 Phạm Hùng, nan, Quận 8, Ho Chi Minh City, nan",10.7401325,106.6689105,5763168291
Chùa Bửu Quang,73 Hồ Thành Biên,"73 Hồ Thành Biên, nan, Quận 8, Ho Chi Minh City, nan",10.7410778,106.6726494,366455956
Trường Tiểu học Vàm Cỏ Đông,771-795 Phạm Thế Hiển,"771-795 Phạm Thế Hiển, nan, Quận 8, Ho Chi Minh City, nan",10.7442983,106.6743412,5658101123
Công viên Dạ Nam,200 Phạm Thế Hiển,"200 Phạm Thế Hiển, nan, 8, Ho Chi Minh City, nan",10.7489187,106.6835781,5674570762
Trường Mầm Non Việt Nhi,137/24B Âu Dương Lân,"137/24B Âu Dương Lân, nan, 8, Ho Chi Minh City, nan",10.7455338,106.684023,5800735375
Trung Tâm Kiểm Soát Bệnh Tật Thành Phố Hồ Chí Minh (HCDC),366A Âu Dương Lân,"366A Âu Dương Lân, nan, 8, Ho Chi Minh City, nan",10.740889,106.685637,5762787761
Tịnh xá Ngọc Quy,288/6 Lê Văn Lương,"288/6 Lê Văn Lương, nan, Quận 7, Hồ Chí Minh, nan",10.7304596,106.7006992,2253480545
Trứng - Cafe & Dessert,125/13 nguyễn cửu vân,"125/13 nguyễn cửu vân, nan, Bình Thạnh, Ho Chi Minh City, nan",10.7958025,106.7056011,5775034986
Trường Mầm Non Tân Phong,2 Đường Số 31,"2 Đường Số 31, nan, Quận 7, Hồ Chí Minh, nan",10.7365876,106.7120245,2358055405
Chùa Quang Minh,58 Chuyên Dùng Chính,"58 Chuyên Dùng Chính, nan, 7, Hồ Chí Minh, nan",10.7048636,106.7405882,7805353394
Chùa Linh Sơn Hải Hội,13/81 Phan Huy Ích,"13/81 Phan Huy Ích, nan, Gò Vấp, Hồ Chí Minh, nan",10.8408476,106.6372488,5753230621
Trường Tiểu học Lương Thế Vinh,2 Đường số 13,"2 Đường số 13, nan, Gò Vấp, Hồ Chí Minh, nan",10.8418079,106.6502555,2471773871
Trạm xăng Bến Bình Đông,289 Bình Đông,"289 Bình Đông, nan, Quận 8, Ho Chi Minh City, nan",10.7408915,106.6467732,5764861317
Chùa Lộc Dã,554 Hưng Phú,"554 Hưng Phú, nan, Quận 8, Ho Chi Minh City, nan",10.7467864,106.670759,366475943
Chùa Giác Quang,268 Nguyễn Duy,"268 Nguyễn Duy, nan, Quận 8, Ho Chi Minh City, nan",10.7447819,106.6662817,366419201
Trường Tiểu học Hồng Đức,289A Bình Đông,"289A Bình Đông, nan, Quận 8, Ho Chi Minh City, nan",10.7399824,106.6471956,5764861315
UBND phường 12,942 Nguyễn Duy,"942 Nguyễn Duy, nan, Quận 8, Ho Chi Minh City, nan",10.7417608,106.6545273,366423122
UBND phường 8 quận 8,218 Hưng Phú,"218 Hưng Phú, nan, Quận 8, Ho Chi Minh City, nan",10.7501198,106.6783142,6447291118
Trường THCS Inspire - Khai Nguyên - Cơ sở Quận 8,23 - 25 - 27 Dương Bạch Mai,"23 - 25 - 27 Dương Bạch Mai, nan, Quận 8, Ho Chi Minh City, nan",10.738285,106.665681,2685998070
Trường THCS Khai Nguyên - Cơ sở Man Thiện - TP. Thủ Đức,118K Hẻm 118 Đường Man Thiện,"118K Hẻm 118 Đường Man Thiện, nan, nan, Thành phố Thủ Đức, nan",10.8522608,106.7887983,12082575240
Trường Tiểu học Inspire - Khai Nguyên - Cơ sở Tú Xương - TP. Thủ Đức,11 Đường Tú Xương,"11 Đường Tú Xương, nan, nan, Thành phố Thủ Đức, nan",10.8402931,106.772104,3110290632
HolaFresh Nguyễn Đình Chiểu,361/1A Nguyễn Đình Chiểu,"361/1A Nguyễn Đình Chiểu, nan, Quận 3, Thành phố Hồ Chí Minh, nan",10.7718359,106.6839931,411923251
"Choice Investment and Development Co,.Ltd",A00.10 Sarica Đường D9,"A00.10 Sarica Đường D9, nan, Quận 2, Thành phố Thủ Đức, nan",10.7688332,106.7259429,5744766805
Nước Mía 160 (Sugarcane Juice),160 Đường Âu Dương Lân,"160 Đường Âu Dương Lân, nan, 8, Ho Chi Minh City, nan",10.7456016,106.6832426,3628501750
Raku Ramen Bar,39 Đường Nguyễn Duy Hiệu,"39 Đường Nguyễn Duy Hiệu, nan, 2, Thành phố Thủ Đức, nan",10.8029796,106.7365072,4415560247
Demi Coffee & Tea,1221 Hoàng Sa,"1221 Hoàng Sa, nan, nan, nan, nan",10.7908769,106.664722,4882810028
Bưu điện VNPost,114 Gò Xoài,"114 Gò Xoài, nan, nan, nan, nan",10.7810437,106.6031788,5009736480
VIB Phòng giao dịch Mê Linh Point,2 Đường Ngô Ðức Kế,"2 Đường Ngô Ðức Kế, nan, Quận 1, Thành phố Hồ Chí Minh, nan",10.7746896,106.705959,2036082855
Cổng Nhôm Đúc Hoàng Gia | Lan Can - Cầu Thang - Hàng Rào Nhôm Đúc,C7/7 Nữ Dân Công,"C7/7 Nữ Dân Công, nan, Bình Chánh, TPHCM, nan",10.8329211,106.5636098,8347638535
Lê Khánh,73 Đường Trương Văn Thành,"73 Đường Trương Văn Thành, nan, nan, nan, nan",10.8503159,106.7811273,5755527839
ACC Panel miền nam,52 Đường Nguyễn Thị Nhung,"52 Đường Nguyễn Thị Nhung, nan, Thu Duc, Thành phố Thủ Đức, nan",10.8439581,106.7130531,4945688525
Chung Cư The Star,1123 Quốc lộ 1,"1123 Quốc lộ 1, nan, Bình Tân, Hồ Chí Minh, nan",10.7629848,106.5914028,5013282323
Trà Dâu Mr. Đỏ,867 Tỉnh lộ 10,"867 Tỉnh lộ 10, nan, nan, nan, nan",10.7578599,106.6066291,5769510078
Pharmacity,2 Trúc Đường,"2 Trúc Đường, nan, 2, HCMC, nan",10.80849,106.7331053,3571595097
Stargazers Lab,61/2/7/12 Lien Khu 1-6,"61/2/7/12 Lien Khu 1-6, nan, Binh Tan, Ho Chi Minh, nan",10.7732501,106.6102603,9780817745
30 Bờ Bao Tân Thắng,"30 Bờ Bao Tân Thắng,","30 Bờ Bao Tân Thắng,, nan, Quận Tân Phú, nan, nan",10.8013943,106.6186522,2262762759
Hội thánh Bi-sôn - Bishon Church,246 Bình Quới,"246 Bình Quới, nan, nan, nan, nan",10.8202383,106.7265615,1852879601
Finders.vn,188 Đường Đinh Bộ Lĩnh,"188 Đường Đinh Bộ Lĩnh, nan, Bình Thạnh, Ho Chi Minh City, nan",10.8109403,106.7092872,5737826546
Tịệm Nướng Lẩu Cô Chủ Nhỏ,Lô 03/208 Đường Nguyễn Gia Trí,"Lô 03/208 Đường Nguyễn Gia Trí, nan, Bình Thạnh, Thành phố Hồ Chí Minh, nan",10.8084473,106.7167195,366402451
Tháp C4 - Chung cư Picity,9A Đường Thạnh Xuân 13,"9A Đường Thạnh Xuân 13, nan, Quận 12, Hồ Chí Minh, nan",10.8662071,106.6652825,10610326754
Tháp C3.1 - Chung cư Picity,9A Thạnh Xuân 13,"9A Thạnh Xuân 13, nan, Quận 12, Phường Thạnh Xuân, nan",10.8670582,106.6648296,11217572987
Anytime Fitness The Leaf,31/1 Block M7 Đường Số 16,"31/1 Block M7 Đường Số 16, nan, quận 7, Hồ Chí Minh, nan",10.7240929,106.7282595,5794957722
Chùa Thiện Phước,E6.167 Quốc lộ 50,"E6.167 Quốc lộ 50, nan, Bình Chánh, TP.Hồ Chí Minh, nan",10.7023215,106.654392,11502942382
Dr.PhuongThao Beauty Center,52 Đường số 2,"52 Đường số 2, nan, Quận 11, Ho Chi Minh City, nan",10.7637944,106.6476114,4535195792
Tây Nguyên Soul ( TaynguyenSoul ),165/10c Hẻm 165/10c,"165/10c Hẻm 165/10c, nan, Tân Phú, Hồ Chí Minh, nan",10.7877656,106.6308505,4976736754
CLB Bida UPC - Under Pool Billiards Club,125 Nguyễn Hữu Tiến,"125 Nguyễn Hữu Tiến, nan, Tân Phú, Hồ Chí Minh, VN",10.811917,106.6239615,5719489506
H79 Hotel,7B Cộng Hòa,"7B Cộng Hòa, nan, nan, nan, nan",10.8006565,106.6601291,366444740
Bò Tơ Hồng Đào - Bò Tơ Củ Chi,171 Quốc lộ 22,"171 Quốc lộ 22, nan, Củ Chi, Thành Phố Hồ Chí Minh, nan",10.9508939,106.5183809,5850876973
Center for Biodiversity conservation and Endangered Species,"176 D, KĐT Lakeview City","176 D, KĐT Lakeview City, nan, Thủ Đức, Thành phố Thủ Đức, nan",10.7938169,106.7757852,6579623283
Pathway Tuệ Đức - Văn phòng trung tâm,280-A18 Lương Định Của,"280-A18 Lương Định Của, nan, Thủ Đức, Thành phố Thủ Đức, nan",10.7909505,106.7471276,6857705458
"Trường Tiểu học - Trung học cơ sở  Pathway Tuệ Đức - Cơ sở Lương Định Của, TP. Thủ Đức",1/5 Lương Định Của,"1/5 Lương Định Của, nan, Quan 2, Thành phố Thủ Đức, nan",10.7880584,106.7352007,8366274272
CNature Coffee & Spa,7 M,"7 M, nan, Thủ Đức, Thành phố Thủ Đức, nan",10.7925756,106.7718019,5740065538
"Trường Mầm non Pathway Tuệ Đức - Cơ sở Phú Cường, TP. Thủ Đức","Lô C, chung cư Bộ Công An, số 83 Đường Số 3","Lô C, chung cư Bộ Công An, số 83 Đường Số 3, nan, Quan 2, Thành phố Thủ Đức, nan",10.795478,106.7365254,9580206735
Trường Tiểu học - THCS Pathway Tuệ Đức - Cổng chính,111 Lương Định Của,"111 Lương Định Của, nan, Quan 2, Thành phố Thủ Đức, nan",10.7873149,106.7327206,2692325328
BQL Phân khu Rainbow,S5.01 Đường Cầu Vồng,"S5.01 Đường Cầu Vồng, nan, nan, nan, nan",10.8403744,106.836896,7990338943
Bún Quay Phú Quốc,175 Bình Thới,"175 Bình Thới, nan, nan, nan, nan",10.7651792,106.6463149,6636549496
Xây dựng Nhân Thủy,145/1/17 Đỗ Xuân Hợp,"145/1/17 Đỗ Xuân Hợp, nan, Thủ Đức, Hồ Chí Minh, nan",10.8290189,106.7691812,366372336
Photo copy Min Shop,70 Đường Hoa Bằng,"70 Đường Hoa Bằng, nan, Tân Phú, Hồ Chí Minh, nan",10.7981185,106.628582,5109568258
Quán nhậu 69,72 Đường Hoa Bằng,"72 Đường Hoa Bằng, nan, Tân Phú, Hồ Chí Minh, nan",10.7981136,106.6286701,12075068943
OHIO,431 Đường Kênh Tân Hóa,"431 Đường Kênh Tân Hóa, nan, Tân Phú, Ho Chi Minh City, nan",10.7804216,106.6410718,6631418441
Spectrum Eyecare,192 Đường Nguyễn Văn Hưởng,"192 Đường Nguyễn Văn Hưởng, nan, Thao Dien, Thành phố Hồ Chí Minh, nan",10.8173109,106.730825,366403866
FamilyMart,9A Đường Thạnh Xuân 13,"9A Đường Thạnh Xuân 13, nan, Quận 12, Hồ Chí Minh, nan",10.8651908,106.6644966,5762963897
Phở QUANG,376e Bến Bình Đông,"376e Bến Bình Đông, nan, nan, nan, nan",10.7326811,106.6347277,6465009081
Nus Coffee & Tea,53/9 Đường Nhiêu Tứ,"53/9 Đường Nhiêu Tứ, nan, Phú Nhuận, Thành phố Hồ Chí Minh, nan",10.7996789,106.6897148,3642046788
Hội Cá Sấu - Thời Trang Da Cá Sấu Cao Cấp,34 Đường số 12,"34 Đường số 12, nan, Thủ Đức, Thành phố Thủ Đức, nan",10.8366169,106.7560299,2947068333
Kyo,123 Đường D1,"123 Đường D1, nan, nan, nan, nan",10.8375648,106.8153901,4936580493
CLB Vovinam ĐH Kinh Tế - Tài Chính,141 Điện Biên Phủ,"141 Điện Biên Phủ, nan, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, nan",10.7969277,106.7032881,3068639714
Trung tâm Y khoa Bernard,22 Phan Đình Giót,"22 Phan Đình Giót, nan, Tân Bình, Thành phố Hồ Chí Minh, nan",10.804236,106.6649049,5462156836
BENLUXURY VIỆT NAM,10 Đường D14B,"10 Đường D14B, nan, Tân Phú, Hồ Chí Minh, nan",10.8146321,106.6268167,4974488943
Pingu's Burger,26 Đường Số 2,"26 Đường Số 2, nan, 2, Phường Thảo Điền, nan",10.8092321,106.7339752,4952269913
Parkhaus Thao Dien,8/13A Duong 49B,"8/13A Duong 49B, nan, Quận 2, Ho Chi Minh City, nan",10.8015856,106.7286936,11742957855
Hồ bơi HT Bảo Ngọc,64 Thoại Ngọc Hầu,"64 Thoại Ngọc Hầu, nan, Tân Phú, Thành phố Hồ Chí Minh, nan",10.7824151,106.6366331,5778163156
Morning Coffee,22a3 Thanh Đa,"22a3 Thanh Đa, nan, nan, nan, nan",10.8171142,106.7200503,366428982
Honda Phát Tiến 5,406A Đ. Lê Trọng Tấn,"406A Đ. Lê Trọng Tấn, nan, Tân Phú, Hồ Chí Minh, VN",10.8084846,106.6186347,5719489532
Dâu Tây 41,41 Đường Số 4,"41 Đường Số 4, nan, Bình Tân, Phường Bình Hưng Hòa A, nan",10.7768591,106.6195376,5771995734
"97 Đ Thảo Điền, Thảo Điền, thành phố thủ đức",97 Thảo Điền,"97 Thảo Điền, nan, Thành phố Thủ Đức, nan, nan",10.8082448,106.7333936,3571589493
La Fontaine French Bistrot,170 Đường Nguyễn Văn Hưởng,"170 Đường Nguyễn Văn Hưởng, nan, Thủ Đức, nan, nan",10.8151095,106.7272926,2634534519
Home Tea An,29/14a Yên Thế,"29/14a Yên Thế, nan, nan, nan, nan",10.8116844,106.6676996,5735306182
Precia,24 Nguyễn Thị Định,"24 Nguyễn Thị Định, nan, Thành phố Thủ Đức, nan, nan",10.7908125,106.7541726,1834116588
Dê Cao Nguyên,11A Tiền Giang,"11A Tiền Giang, nan, Quận Tân Bình, nan, nan",10.8085851,106.6661364,7016486226
Nông Dân Khỏe,Số 5A Hẻm 18 Đường Số 8,"Số 5A Hẻm 18 Đường Số 8, nan, nan, Thủ Đức, nan",10.8593677,106.8384175,7800162023
The River Oriental,23 Trần Bạch Đằng,"23 Trần Bạch Đằng, nan, Quận 2, Thành phố Hồ Chí Minh, nan",10.7832461,106.7194822,4508170614
Vive Gourmet Food & Wine - The River,23 Trần Bạch Đằng,"23 Trần Bạch Đằng, nan, Quận 2, Thành phố Hồ Chí Minh, nan",10.782216,106.7191754,5740461231
Le Palais,23 Trần Bạch Đằng,"23 Trần Bạch Đằng, nan, Quận 2, Thành phố Hồ Chí Minh, nan",10.7821201,106.7200947,8152499160
Hoa Hồng,56 Đường Nguyễn Văn Thạnh,"56 Đường Nguyễn Văn Thạnh, nan, Thủ Đức, Hồ Chi MInh, nan",10.8424103,106.8264793,5755050718
Công ty TNHH RB,C118 Lê Thị Riêng,"C118 Lê Thị Riêng, nan, 12, TPHCM, nan",10.8633066,106.6579877,3344035651
KTX - SLEEP BOOX,126/10 Hẻm 126 Nguyễn Du,"126/10 Hẻm 126 Nguyễn Du, nan, Gò Vấp, Phường 7, nan",10.8273489,106.686647,5798935321
Vĩnh Trường Lộc - In Dây đeo Thẻ Nhựa,123/8 Hẻm 123 đường số 3,"123/8 Hẻm 123 đường số 3, nan, Bình Tân, Hồ Chí Minh, nan",10.809745,106.6048618,5025519373
Choco Tea,64 Phan Văn Hân,"64 Phan Văn Hân, nan, nan, nan, nan",10.7928839,106.7073137,7440947611
Bún thịt nướng cô Lan,55B Đường Nguyễn Công Trứ,"55B Đường Nguyễn Công Trứ, nan, nan, nan, nan",10.7915744,106.7099576,366455478
Công ty in tem chống hàng giả 4Tech,96/5A Hẻm 96 Đặng Thùy Trâm,"96/5A Hẻm 96 Đặng Thùy Trâm, nan, Bình Thạnh, Thành phố Hồ Chí Minh, nan",10.8285289,106.7037467,3137343102
Shop Mẹ Bé Nấm,86 Đường Dã Tượng,"86 Đường Dã Tượng, nan, Quận 8, Ho Chi Minh City, nan",10.7450373,106.6647066,5816976715
objoff,73 Đường Số 4,"73 Đường Số 4, nan, nan, nan, nan",10.8116767,106.7348002,4952269920
TuHu Ceramics,4 Hẻm 11 Nguyễn Ư Dĩ,"4 Hẻm 11 Nguyễn Ư Dĩ, nan, nan, nan, nan",10.806626,106.7431722,5733084722
Little Du Mien Cafe,9 Duong D,"9 Duong D, nan, Phu Nhuan, Ho Chi Minh City, nan",10.8089334,106.6721598,5873236317
Mallorie Beauty,293 Đường số 7,"293 Đường số 7, nan, Bình Tân, Hồ Chí Minh, nan",10.7516611,106.6123267,4976735399
Ủy ban,631-637 Đường Kinh Dương Vương,"631-637 Đường Kinh Dương Vương, nan, Quận Bình Tân, Ho Chi Minh City, nan",10.7300438,106.6102699,9577384074
Bến xe Miền Đông,292 Đường Đinh Bộ Lĩnh,"292 Đường Đinh Bộ Lĩnh, nan, Quận Bình Thạnh, Thành phố Hồ Chí Minh, nan",10.8149424,106.7107009,3066409687
Phụ tùng Kỳ Tân Phú,14 Đường Phạm Văn Xảo,"14 Đường Phạm Văn Xảo, nan, Quận Tân Phú, Hồ Chí Minh, nan",10.7824462,106.6221599,366407277
Cú Trên Cây Coffee,262 Ung Văn Khiêm,"262 Ung Văn Khiêm, nan, nan, nan, nan",10.8040968,106.7214766,366416151
Xưởng hồ cá Thái Nguyển,2/186B Trần khắc chân,"2/186B Trần khắc chân, nan, xã thới tam thôn, Huyện Hóc môn, nan",10.8893805,106.6003426,11772742700
Công Ty Khí Công Nghiệp Dakhien,667 Hẻm 677 Điện Biên Phủ,"667 Hẻm 677 Điện Biên Phủ, nan, Quận Bình Thạnh, Ho Chi Minh City, nan",10.7991701,106.7222542,4235815134
in nhanh phước lộc thọ,226/31 Hẻm 226 Tân Hương,"226/31 Hẻm 226 Tân Hương, nan, nan, Phường Tân Quý, nan",10.7911673,106.6215473,5006804408
